signal,entry_time,exit_time,pair,direction,pair_entry,pair_exit,r_actual,outcome,sl_pts_dxy,dxy_outcome,dxy_entry,dxy_tp,dxy_sl,london_open,gap_pts_at_lon,wave_ext_pts
ATTR_CORE_SHORT,2023-10-23 10:30:00+00:00,2023-10-23 11:00:00+00:00,GBPUSD,long,1.2156,1.2166,-1.0,loss,290,win,106.184,106.155,106.213,106.247,640.0,0.0
ATTR_CORE_SHORT,2023-10-23 10:30:00+00:00,2023-10-23 11:00:00+00:00,NZDUSD,long,0.58145,0.5818,1.207,win,290,win,106.184,106.155,106.213,106.247,640.0,0.0
ATTR_CORE_SHORT,2023-10-23 10:30:00+00:00,2023-10-23 11:00:00+00:00,USDCAD,short,1.37326,1.37259,-1.0,loss,290,win,106.184,106.155,106.213,106.247,640.0,0.0
ATTR_CORE_SHORT,2023-10-23 10:30:00+00:00,2023-10-23 11:00:00+00:00,USDCHF,short,0.8921,0.8922,-1.0,loss,290,win,106.184,106.155,106.213,106.247,640.0,0.0
ATTR_CORE_SHORT,2023-10-23 10:30:00+00:00,2023-10-23 11:00:00+00:00,USDJPY,short,149.969,149.946,0.793,win,290,win,106.184,106.155,106.213,106.247,640.0,0.0
GAP_REJ_LONG,2023-10-30 07:15:00+00:00,2023-10-30 07:30:00+00:00,AUDUSD,short,0.6362,0.6357,1.163,win,430,win,106.571,106.614,106.528,106.562,,
GAP_REJ_LONG,2023-10-30 07:15:00+00:00,2023-10-30 07:30:00+00:00,GBPUSD,short,1.2122,1.2106,3.721,win,430,win,106.571,106.614,106.528,106.562,,
GAP_REJ_LONG,2023-10-30 07:15:00+00:00,2023-10-30 07:30:00+00:00,NZDUSD,short,0.58325,0.5828,1.047,win,430,win,106.571,106.614,106.528,106.562,,
GAP_REJ_LONG,2023-10-30 07:15:00+00:00,2023-10-30 07:30:00+00:00,USDCHF,long,0.9025,0.90345,2.209,win,430,win,106.571,106.614,106.528,106.562,,
GAP_REJ_LONG,2023-10-30 07:15:00+00:00,2023-10-30 07:30:00+00:00,USDJPY,long,149.418,149.57,3.535,win,430,win,106.571,106.614,106.528,106.562,,
GAP_REJ_LONG,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,AUDUSD,short,0.6693,0.6693,-1.0,loss,280,loss,102.476,102.504,102.448,102.406,,
GAP_REJ_LONG,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,EURUSD,short,1.09375,1.09402,-1.0,loss,280,loss,102.476,102.504,102.448,102.406,,
GAP_REJ_LONG,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,GBPUSD,short,1.27,1.2705,-1.0,loss,280,loss,102.476,102.504,102.448,102.406,,
GAP_REJ_LONG,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,NZDUSD,short,0.62285,0.6227,-1.0,loss,280,loss,102.476,102.504,102.448,102.406,,
GAP_REJ_LONG,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,USDCAD,long,1.33833,1.33825,-1.0,loss,280,loss,102.476,102.504,102.448,102.406,,
GAP_REJ_LONG,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,USDCHF,long,0.85105,0.85095,-1.0,loss,280,loss,102.476,102.504,102.448,102.406,,
GAP_REJ_LONG,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,USDJPY,long,144.363,144.452,-1.0,loss,280,loss,102.476,102.504,102.448,102.406,,
LON_ATTR_LONG,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,AUDUSD,short,0.6709,0.6717,-0.432,loss,1850,loss,102.43,102.615,102.245,102.634,,
LON_ATTR_LONG,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,EURUSD,short,1.09479,1.09789,-1.0,loss,1850,loss,102.43,102.615,102.245,102.634,,
LON_ATTR_LONG,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,GBPUSD,short,1.2725,1.2762,-1.0,loss,1850,loss,102.43,102.615,102.245,102.634,,
LON_ATTR_LONG,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,NZDUSD,short,0.62465,0.624,0.351,win,1850,loss,102.43,102.615,102.245,102.634,,
LON_ATTR_LONG,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,USDCAD,long,1.3373,1.3365,-0.432,loss,1850,loss,102.43,102.615,102.245,102.634,,
LON_ATTR_LONG,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,USDCHF,long,0.8519,0.8494,-1.0,loss,1850,loss,102.43,102.615,102.245,102.634,,
LON_ATTR_LONG,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,USDJPY,long,144.925,145.363,2.368,win,1850,loss,102.43,102.615,102.245,102.634,,
GAP_REJ_SHORT,2024-01-29 11:45:00+00:00,2024-01-29 12:30:00+00:00,AUDUSD,long,0.6599,0.66035,0.446,win,1010,win,103.614,103.513,103.715,103.498,,
GAP_REJ_SHORT,2024-01-29 11:45:00+00:00,2024-01-29 12:30:00+00:00,EURUSD,long,1.08229,1.08351,1.208,win,1010,win,103.614,103.513,103.715,103.498,,
GAP_REJ_SHORT,2024-01-29 11:45:00+00:00,2024-01-29 12:30:00+00:00,GBPUSD,long,1.26955,1.2708,1.238,win,1010,win,103.614,103.513,103.715,103.498,,
GAP_REJ_SHORT,2024-01-29 11:45:00+00:00,2024-01-29 12:30:00+00:00,NZDUSD,long,0.61125,0.6119,0.644,win,1010,win,103.614,103.513,103.715,103.498,,
GAP_REJ_SHORT,2024-01-29 11:45:00+00:00,2024-01-29 12:30:00+00:00,USDCAD,short,1.34328,1.34281,0.465,win,1010,win,103.614,103.513,103.715,103.498,,
GAP_REJ_SHORT,2024-01-29 11:45:00+00:00,2024-01-29 12:30:00+00:00,USDCHF,short,0.863,0.8628,0.198,win,1010,win,103.614,103.513,103.715,103.498,,
GAP_REJ_SHORT,2024-01-29 11:45:00+00:00,2024-01-29 12:30:00+00:00,USDJPY,short,147.873,147.884,-0.109,loss,1010,win,103.614,103.513,103.715,103.498,,
GAP_REJ_LONG,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,AUDUSD,short,0.65265,0.65235,1.2,win,250,win,104.051,104.076,104.026,104.132,,
GAP_REJ_LONG,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,EURUSD,short,1.07711,1.07702,0.36,win,250,win,104.051,104.076,104.026,104.132,,
GAP_REJ_LONG,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,GBPUSD,short,1.2632,1.263,0.8,win,250,win,104.051,104.076,104.026,104.132,,
GAP_REJ_LONG,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,NZDUSD,short,0.61105,0.6108,1.0,win,250,win,104.051,104.076,104.026,104.132,,
GAP_REJ_LONG,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,USDCAD,long,1.34761,1.34769,0.32,win,250,win,104.051,104.076,104.026,104.132,,
GAP_REJ_LONG,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,USDCHF,long,0.8724,0.8721,-1.0,loss,250,win,104.051,104.076,104.026,104.132,,
GAP_REJ_LONG,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,USDJPY,long,148.083,148.158,3.0,win,250,win,104.051,104.076,104.026,104.132,,
LON_ATTR_LONG,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,AUDUSD,short,0.6623,0.66325,-1.0,loss,1130,loss,104.037,104.15,103.924,104.187,,
LON_ATTR_LONG,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,EURUSD,short,1.08682,1.08805,-1.0,loss,1130,loss,104.037,104.15,103.924,104.187,,
LON_ATTR_LONG,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,GBPUSD,short,1.2685,1.26965,-1.0,loss,1130,loss,104.037,104.15,103.924,104.187,,
LON_ATTR_LONG,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,NZDUSD,short,0.6054,0.6066,-1.0,loss,1130,loss,104.037,104.15,103.924,104.187,,
LON_ATTR_LONG,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,USDCAD,long,1.35644,1.35652,0.071,win,1130,loss,104.037,104.15,103.924,104.187,,
LON_ATTR_LONG,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,USDCHF,long,0.9033,0.9019,-1.0,loss,1130,loss,104.037,104.15,103.924,104.187,,
LON_ATTR_LONG,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,USDJPY,long,151.818,151.769,-0.434,loss,1130,loss,104.037,104.15,103.924,104.187,,
ATTR_CORE_LONG,2024-04-17 12:00:00+00:00,2024-04-17 17:30:00+00:00,AUDUSD,short,0.6425,0.6432,-0.402,loss,1740,loss,106.2,106.374,106.026,106.22,1080.0,200.0
ATTR_CORE_LONG,2024-04-17 12:00:00+00:00,2024-04-17 17:30:00+00:00,EURUSD,short,1.06398,1.06623,-1.0,loss,1740,loss,106.2,106.374,106.026,106.22,1080.0,200.0
ATTR_CORE_LONG,2024-04-17 12:00:00+00:00,2024-04-17 17:30:00+00:00,GBPUSD,short,1.2458,1.24405,1.006,win,1740,loss,106.2,106.374,106.026,106.22,1080.0,200.0
ATTR_CORE_LONG,2024-04-17 12:00:00+00:00,2024-04-17 17:30:00+00:00,NZDUSD,short,0.59055,0.5912,-0.374,loss,1740,loss,106.2,106.374,106.026,106.22,1080.0,200.0
ATTR_CORE_LONG,2024-04-17 12:00:00+00:00,2024-04-17 17:30:00+00:00,USDCAD,long,1.38112,1.3782,-1.0,loss,1740,loss,106.2,106.374,106.026,106.22,1080.0,200.0
ATTR_CORE_LONG,2024-04-17 12:00:00+00:00,2024-04-17 17:30:00+00:00,USDCHF,long,0.9112,0.9103,-0.517,loss,1740,loss,106.2,106.374,106.026,106.22,1080.0,200.0
ATTR_CORE_LONG,2024-04-17 12:00:00+00:00,2024-04-17 17:30:00+00:00,USDJPY,long,154.661,154.335,-1.0,loss,1740,loss,106.2,106.374,106.026,106.22,1080.0,200.0
LON_ATTR_LONG,2024-04-19 09:30:00+00:00,2024-04-19 10:00:00+00:00,AUDUSD,short,0.6421,0.6414,1.094,win,640,win,106.018,106.082,105.954,106.121,,
LON_ATTR_LONG,2024-04-19 09:30:00+00:00,2024-04-19 10:00:00+00:00,EURUSD,short,1.06585,1.06519,1.031,win,640,win,106.018,106.082,105.954,106.121,,
LON_ATTR_LONG,2024-04-19 09:30:00+00:00,2024-04-19 10:00:00+00:00,GBPUSD,short,1.24495,1.2443,1.016,win,640,win,106.018,106.082,105.954,106.121,,
LON_ATTR_LONG,2024-04-19 09:30:00+00:00,2024-04-19 10:00:00+00:00,NZDUSD,short,0.5895,0.5888,1.094,win,640,win,106.018,106.082,105.954,106.121,,
LON_ATTR_LONG,2024-04-19 09:30:00+00:00,2024-04-19 10:00:00+00:00,USDCAD,long,1.37548,1.37665,1.828,win,640,win,106.018,106.082,105.954,106.121,,
LON_ATTR_LONG,2024-04-19 09:30:00+00:00,2024-04-19 10:00:00+00:00,USDCHF,long,0.9082,0.909,1.25,win,640,win,106.018,106.082,105.954,106.121,,
LON_ATTR_LONG,2024-04-19 09:30:00+00:00,2024-04-19 10:00:00+00:00,USDJPY,long,154.455,154.536,1.266,win,640,win,106.018,106.082,105.954,106.121,,
LON_ATTR_LONG,2024-05-06 12:45:00+00:00,2024-05-06 19:15:00+00:00,AUDUSD,short,0.66335,0.66215,0.529,win,2270,win,104.893,105.12,104.666,105.153,,
LON_ATTR_LONG,2024-05-06 12:45:00+00:00,2024-05-06 19:15:00+00:00,EURUSD,short,1.07872,1.07675,0.868,win,2270,win,104.893,105.12,104.666,105.153,,
LON_ATTR_LONG,2024-05-06 12:45:00+00:00,2024-05-06 19:15:00+00:00,GBPUSD,short,1.2591,1.256,1.366,win,2270,win,104.893,105.12,104.666,105.153,,
LON_ATTR_LONG,2024-05-06 12:45:00+00:00,2024-05-06 19:15:00+00:00,NZDUSD,short,0.6028,0.6008,0.881,win,2270,win,104.893,105.12,104.666,105.153,,
LON_ATTR_LONG,2024-05-06 12:45:00+00:00,2024-05-06 19:15:00+00:00,USDCAD,long,1.3661,1.36705,0.419,win,2270,win,104.893,105.12,104.666,105.153,,
LON_ATTR_LONG,2024-05-06 12:45:00+00:00,2024-05-06 19:15:00+00:00,USDCHF,long,0.9039,0.9065,1.145,win,2270,win,104.893,105.12,104.666,105.153,,
LON_ATTR_LONG,2024-05-06 12:45:00+00:00,2024-05-06 19:15:00+00:00,USDJPY,long,153.519,153.929,1.806,win,2270,win,104.893,105.12,104.666,105.153,,
ATTR_CORE_SHORT,2024-05-07 08:45:00+00:00,2024-05-07 13:00:00+00:00,AUDUSD,long,0.6601,0.66215,1.519,win,1350,win,105.222,105.087,105.357,105.173,290.0,490.0
ATTR_CORE_SHORT,2024-05-07 08:45:00+00:00,2024-05-07 13:00:00+00:00,EURUSD,long,1.07637,1.07765,0.948,win,1350,win,105.222,105.087,105.357,105.173,290.0,490.0
ATTR_CORE_SHORT,2024-05-07 08:45:00+00:00,2024-05-07 13:00:00+00:00,GBPUSD,long,1.254,1.2554,1.037,win,1350,win,105.222,105.087,105.357,105.173,290.0,490.0
ATTR_CORE_SHORT,2024-05-07 08:45:00+00:00,2024-05-07 13:00:00+00:00,NZDUSD,long,0.6009,0.6016,0.519,win,1350,win,105.222,105.087,105.357,105.173,290.0,490.0
ATTR_CORE_SHORT,2024-05-07 08:45:00+00:00,2024-05-07 13:00:00+00:00,USDCAD,short,1.36784,1.36733,0.378,win,1350,win,105.222,105.087,105.357,105.173,290.0,490.0
ATTR_CORE_SHORT,2024-05-07 08:45:00+00:00,2024-05-07 13:00:00+00:00,USDCHF,short,0.9078,0.9061,1.259,win,1350,win,105.222,105.087,105.357,105.173,290.0,490.0
ATTR_CORE_SHORT,2024-05-07 08:45:00+00:00,2024-05-07 13:00:00+00:00,USDJPY,short,154.4,154.298,-1.0,loss,1350,win,105.222,105.087,105.357,105.173,290.0,490.0
ATTR_CORE_SHORT,2024-05-08 10:15:00+00:00,2024-05-08 12:00:00+00:00,AUDUSD,long,0.65695,0.65605,-0.804,loss,1120,loss,105.492,105.38,105.604,105.562,1290.0,0.0
ATTR_CORE_SHORT,2024-05-08 10:15:00+00:00,2024-05-08 12:00:00+00:00,EURUSD,long,1.07523,1.07423,-1.0,loss,1120,loss,105.492,105.38,105.604,105.562,1290.0,0.0
ATTR_CORE_SHORT,2024-05-08 10:15:00+00:00,2024-05-08 12:00:00+00:00,GBPUSD,long,1.2489,1.2477,-1.0,loss,1120,loss,105.492,105.38,105.604,105.562,1290.0,0.0
ATTR_CORE_SHORT,2024-05-08 10:15:00+00:00,2024-05-08 12:00:00+00:00,NZDUSD,long,0.59885,0.59855,-0.268,loss,1120,loss,105.492,105.38,105.604,105.562,1290.0,0.0
ATTR_CORE_SHORT,2024-05-08 10:15:00+00:00,2024-05-08 12:00:00+00:00,USDCAD,short,1.37474,1.37609,-1.0,loss,1120,loss,105.492,105.38,105.604,105.562,1290.0,0.0
ATTR_CORE_SHORT,2024-05-08 10:15:00+00:00,2024-05-08 12:00:00+00:00,USDCHF,short,0.90835,0.909,-0.58,loss,1120,loss,105.492,105.38,105.604,105.562,1290.0,0.0
ATTR_CORE_SHORT,2024-05-08 10:15:00+00:00,2024-05-08 12:00:00+00:00,USDJPY,short,155.362,155.572,-1.0,loss,1120,loss,105.492,105.38,105.604,105.562,1290.0,0.0
ATTR_CORE_LONG,2024-05-21 12:00:00+00:00,2024-05-21 12:30:00+00:00,AUDUSD,short,0.6676,0.6667,1.552,win,580,win,104.566,104.624,104.508,104.53,660.0,0.0
ATTR_CORE_LONG,2024-05-21 12:00:00+00:00,2024-05-21 12:30:00+00:00,EURUSD,short,1.08633,1.08556,1.328,win,580,win,104.566,104.624,104.508,104.53,660.0,0.0
ATTR_CORE_LONG,2024-05-21 12:00:00+00:00,2024-05-21 12:30:00+00:00,GBPUSD,short,1.27145,1.2708,1.121,win,580,win,104.566,104.624,104.508,104.53,660.0,0.0
ATTR_CORE_LONG,2024-05-21 12:00:00+00:00,2024-05-21 12:30:00+00:00,NZDUSD,short,0.6102,0.60975,0.776,win,580,win,104.566,104.624,104.508,104.53,660.0,0.0
ATTR_CORE_LONG,2024-05-21 12:00:00+00:00,2024-05-21 12:30:00+00:00,USDCHF,long,0.9098,0.9098,0.0,even,580,win,104.566,104.624,104.508,104.53,660.0,0.0
ATTR_CORE_LONG,2024-05-21 12:00:00+00:00,2024-05-21 12:30:00+00:00,USDJPY,long,156.371,156.28,-1.0,loss,580,win,104.566,104.624,104.508,104.53,660.0,0.0
LON_ATTR_LONG,2024-07-04 14:45:00+00:00,2024-07-05 03:15:00+00:00,AUDUSD,short,0.67245,0.6736,-1.0,loss,1380,loss,105.144,105.282,105.006,105.282,,
LON_ATTR_LONG,2024-07-04 14:45:00+00:00,2024-07-05 03:15:00+00:00,EURUSD,short,1.08082,1.08241,-1.0,loss,1380,loss,105.144,105.282,105.006,105.282,,
LON_ATTR_LONG,2024-07-04 14:45:00+00:00,2024-07-05 03:15:00+00:00,GBPUSD,short,1.2763,1.27705,-0.543,loss,1380,loss,105.144,105.282,105.006,105.282,,
LON_ATTR_LONG,2024-07-04 14:45:00+00:00,2024-07-05 03:15:00+00:00,NZDUSD,short,0.61155,0.6122,-0.471,loss,1380,loss,105.144,105.282,105.006,105.282,,
LON_ATTR_LONG,2024-07-04 14:45:00+00:00,2024-07-05 03:15:00+00:00,USDCAD,long,1.36183,1.36084,-0.717,loss,1380,loss,105.144,105.282,105.006,105.282,,
LON_ATTR_LONG,2024-07-04 14:45:00+00:00,2024-07-05 03:15:00+00:00,USDCHF,long,0.9,0.89825,-1.0,loss,1380,loss,105.144,105.282,105.006,105.282,,
LON_ATTR_LONG,2024-07-04 14:45:00+00:00,2024-07-05 03:15:00+00:00,USDJPY,long,161.061,160.544,-1.0,loss,1380,loss,105.144,105.282,105.006,105.282,,
LON_ATTR_LONG,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,AUDUSD,short,0.6742,0.6738,0.952,win,420,win,104.907,104.949,104.865,105.029,,
LON_ATTR_LONG,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,EURUSD,short,1.08351,1.08287,1.524,win,420,win,104.907,104.949,104.865,105.029,,
LON_ATTR_LONG,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,GBPUSD,short,1.2827,1.28195,1.786,win,420,win,104.907,104.949,104.865,105.029,,
LON_ATTR_LONG,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,NZDUSD,short,0.6137,0.6132,1.19,win,420,win,104.907,104.949,104.865,105.029,,
LON_ATTR_LONG,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,USDCAD,long,1.36338,1.36379,0.976,win,420,win,104.907,104.949,104.865,105.029,,
LON_ATTR_LONG,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,USDCHF,long,0.8961,0.8965,0.952,win,420,win,104.907,104.949,104.865,105.029,,
LON_ATTR_LONG,2024-07-08 10:15:00+00:00,2024-07-08 10:30:00+00:00,USDJPY,long,160.946,160.981,0.833,win,420,win,104.907,104.949,104.865,105.029,,
LON_ATTR_LONG,2024-07-17 13:30:00+00:00,2024-07-18 18:00:00+00:00,AUDUSD,short,0.6738,0.67075,0.755,win,4040,win,103.721,104.125,103.317,104.192,,
LON_ATTR_LONG,2024-07-17 13:30:00+00:00,2024-07-18 18:00:00+00:00,EURUSD,short,1.09377,1.0901,0.908,win,4040,win,103.721,104.125,103.317,104.192,,
LON_ATTR_LONG,2024-07-17 13:30:00+00:00,2024-07-18 18:00:00+00:00,GBPUSD,short,1.30285,1.29525,1.881,win,4040,win,103.721,104.125,103.317,104.192,,
LON_ATTR_LONG,2024-07-17 13:30:00+00:00,2024-07-18 18:00:00+00:00,NZDUSD,short,0.6084,0.6051,0.817,win,4040,win,103.721,104.125,103.317,104.192,,
LON_ATTR_LONG,2024-07-17 13:30:00+00:00,2024-07-18 18:00:00+00:00,USDCAD,long,1.367,1.37081,0.943,win,4040,win,103.721,104.125,103.317,104.192,,
LON_ATTR_LONG,2024-07-17 13:30:00+00:00,2024-07-18 18:00:00+00:00,USDCHF,long,0.8843,0.8865,0.545,win,4040,win,103.721,104.125,103.317,104.192,,
LON_ATTR_LONG,2024-07-17 13:30:00+00:00,2024-07-18 18:00:00+00:00,USDJPY,long,156.31,157.215,-1.0,loss,4040,win,103.721,104.125,103.317,104.192,,
ATTR_CORE_SHORT,2024-07-23 08:15:00+00:00,2024-07-23 08:30:00+00:00,AUDUSD,long,0.6623,0.6626,0.937,win,320,win,104.313,104.281,104.345,104.353,450.0,0.0
ATTR_CORE_SHORT,2024-07-23 08:15:00+00:00,2024-07-23 08:30:00+00:00,EURUSD,long,1.08755,1.08812,1.781,win,320,win,104.313,104.281,104.345,104.353,450.0,0.0
ATTR_CORE_SHORT,2024-07-23 08:15:00+00:00,2024-07-23 08:30:00+00:00,GBPUSD,long,1.29205,1.2927,2.031,win,320,win,104.313,104.281,104.345,104.353,450.0,0.0
ATTR_CORE_SHORT,2024-07-23 08:15:00+00:00,2024-07-23 08:30:00+00:00,NZDUSD,long,0.59625,0.59645,0.625,win,320,win,104.313,104.281,104.345,104.353,450.0,0.0
ATTR_CORE_SHORT,2024-07-23 08:15:00+00:00,2024-07-23 08:30:00+00:00,USDCAD,short,1.37675,1.37628,1.469,win,320,win,104.313,104.281,104.345,104.353,450.0,0.0
ATTR_CORE_SHORT,2024-07-23 08:15:00+00:00,2024-07-23 08:30:00+00:00,USDCHF,short,0.8898,0.89,-0.625,loss,320,win,104.313,104.281,104.345,104.353,450.0,0.0
ATTR_CORE_SHORT,2024-07-23 08:15:00+00:00,2024-07-23 08:30:00+00:00,USDJPY,short,155.949,155.929,0.625,win,320,win,104.313,104.281,104.345,104.353,450.0,0.0
REV_LONG,2024-08-07 12:00:00+00:00,2024-08-08 13:30:00+00:00,AUDUSD,short,0.65625,0.6549,0.45,win,3000,win,103.182,103.482,102.882,103.191,,
REV_LONG,2024-08-07 12:00:00+00:00,2024-08-08 13:30:00+00:00,GBPUSD,short,1.2726,1.26835,1.417,win,3000,win,103.182,103.482,102.882,103.191,,
REV_LONG,2024-08-07 12:00:00+00:00,2024-08-08 13:30:00+00:00,NZDUSD,short,0.6017,0.5978,1.3,win,3000,win,103.182,103.482,102.882,103.191,,
REV_LONG,2024-08-07 12:00:00+00:00,2024-08-08 13:30:00+00:00,USDCHF,long,0.8613,0.8657,-1.0,loss,3000,win,103.182,103.482,102.882,103.191,,
ATTR_CORE_SHORT,2024-08-20 07:30:00+00:00,2024-08-20 07:45:00+00:00,AUDUSD,long,0.6725,0.67265,-1.0,loss,440,win,101.894,101.85,101.938,101.894,160.0,0.0
ATTR_CORE_SHORT,2024-08-20 07:30:00+00:00,2024-08-20 07:45:00+00:00,GBPUSD,long,1.29945,1.3002,1.705,win,440,win,101.894,101.85,101.938,101.894,160.0,0.0
ATTR_CORE_SHORT,2024-08-20 07:30:00+00:00,2024-08-20 07:45:00+00:00,NZDUSD,long,0.61315,0.61315,0.0,even,440,win,101.894,101.85,101.938,101.894,160.0,0.0
ATTR_CORE_SHORT,2024-08-20 07:30:00+00:00,2024-08-20 07:45:00+00:00,USDCHF,short,0.86025,0.85925,-1.0,loss,440,win,101.894,101.85,101.938,101.894,160.0,0.0
REV_LONG,2024-08-28 08:30:00+00:00,2024-08-29 08:00:00+00:00,AUDUSD,short,0.67925,0.68035,-0.367,loss,3000,win,100.881,101.181,100.581,100.869,,
REV_LONG,2024-08-28 08:30:00+00:00,2024-08-29 08:00:00+00:00,GBPUSD,short,1.3227,1.31925,1.15,win,3000,win,100.881,101.181,100.581,100.869,,
REV_LONG,2024-08-28 08:30:00+00:00,2024-08-29 08:00:00+00:00,NZDUSD,short,0.62415,0.62745,-1.0,loss,3000,win,100.881,101.181,100.581,100.869,,
REV_LONG,2024-08-28 08:30:00+00:00,2024-08-29 08:00:00+00:00,USDCHF,long,0.84365,0.8454,-1.0,loss,3000,win,100.881,101.181,100.581,100.869,,
ATTR_CORE_LONG,2024-09-13 10:45:00+00:00,2024-09-16 03:45:00+00:00,AUDUSD,short,0.6701,0.67265,-1.0,loss,2100,loss,101.025,101.235,100.815,101.056,1430.0,310.0
ATTR_CORE_LONG,2024-09-13 10:45:00+00:00,2024-09-16 03:45:00+00:00,EURUSD,short,1.10904,1.1104,-0.648,loss,2100,loss,101.025,101.235,100.815,101.056,1430.0,310.0
ATTR_CORE_LONG,2024-09-13 10:45:00+00:00,2024-09-16 03:45:00+00:00,GBPUSD,short,1.31265,1.31605,-1.0,loss,2100,loss,101.025,101.235,100.815,101.056,1430.0,310.0
ATTR_CORE_LONG,2024-09-13 10:45:00+00:00,2024-09-16 03:45:00+00:00,NZDUSD,short,0.61735,0.61795,-0.286,loss,2100,loss,101.025,101.235,100.815,101.056,1430.0,310.0
ATTR_CORE_LONG,2024-09-13 10:45:00+00:00,2024-09-16 03:45:00+00:00,USDCAD,long,1.35816,1.35678,-0.657,loss,2100,loss,101.025,101.235,100.815,101.056,1430.0,310.0
ATTR_CORE_LONG,2024-09-13 10:45:00+00:00,2024-09-16 03:45:00+00:00,USDCHF,long,0.84835,0.84585,-1.0,loss,2100,loss,101.025,101.235,100.815,101.056,1430.0,310.0
ATTR_CORE_LONG,2024-09-13 10:45:00+00:00,2024-09-16 03:45:00+00:00,USDJPY,long,140.696,140.118,-1.0,loss,2100,loss,101.025,101.235,100.815,101.056,1430.0,310.0
LON_ATTR_LONG,2024-09-16 08:45:00+00:00,2024-09-16 15:30:00+00:00,AUDUSD,short,0.67385,0.6735,0.302,win,1160,win,100.66,100.776,100.544,100.845,,
LON_ATTR_LONG,2024-09-16 08:45:00+00:00,2024-09-16 15:30:00+00:00,EURUSD,short,1.11224,1.112,-1.0,loss,1160,win,100.66,100.776,100.544,100.845,,
LON_ATTR_LONG,2024-09-16 08:45:00+00:00,2024-09-16 15:30:00+00:00,GBPUSD,short,1.3188,1.3195,-1.0,loss,1160,win,100.66,100.776,100.544,100.845,,
LON_ATTR_LONG,2024-09-16 08:45:00+00:00,2024-09-16 15:30:00+00:00,NZDUSD,short,0.619,0.61825,0.647,win,1160,win,100.66,100.776,100.544,100.845,,
LON_ATTR_LONG,2024-09-16 08:45:00+00:00,2024-09-16 15:30:00+00:00,USDCAD,long,1.35745,1.36037,2.517,win,1160,win,100.66,100.776,100.544,100.845,,
LON_ATTR_LONG,2024-09-16 08:45:00+00:00,2024-09-16 15:30:00+00:00,USDCHF,long,0.84445,0.8456,0.991,win,1160,win,100.66,100.776,100.544,100.845,,
LON_ATTR_LONG,2024-09-16 08:45:00+00:00,2024-09-16 15:30:00+00:00,USDJPY,long,139.849,140.754,7.802,win,1160,win,100.66,100.776,100.544,100.845,,
GAP_REJ_SHORT,2024-10-14 08:30:00+00:00,2024-10-14 08:45:00+00:00,AUDUSD,long,0.6729,0.67285,-1.0,loss,130,loss,103.027,103.014,103.04,102.986,,
GAP_REJ_SHORT,2024-10-14 08:30:00+00:00,2024-10-14 08:45:00+00:00,EURUSD,long,1.09287,1.09265,-1.0,loss,130,loss,103.027,103.014,103.04,102.986,,
GAP_REJ_SHORT,2024-10-14 08:30:00+00:00,2024-10-14 08:45:00+00:00,GBPUSD,long,1.3059,1.30665,-1.0,loss,130,loss,103.027,103.014,103.04,102.986,,
